input_weights_mean,input_weights_var,output_weights_mean,output_weights_var,bias,pre_activation_mean,post_activation_mean,input_weight_grads_mean,input_weight_grads_var,output_weight_grads_mean,output_weight_grads_var,pre_activation_grad_mean,post_activation_grad_mean,neuron_idx,input_weights_mean_pct,input_weights_var_pct,output_weights_mean_pct,output_weights_var_pct,bias_pct,pre_activation_mean_pct,post_activation_mean_pct,input_weight_grads_mean_pct,input_weight_grads_var_pct,output_weight_grads_mean_pct,output_weight_grads_var_pct,pre_activation_grad_mean_pct,post_activation_grad_mean_pct,best_test_loss,control_best_test_loss,delta_best_test_loss
-1.2452455759048462,1.1286988258361816,-0.20641028881072998,3.2715466022491455,-2.1690945625305176,-2.2320077419281006,0.04475563392043114,,,,,-9.629434498492628e-05,0.0009731817990541458,0,0.0,0.5,0.25,0.75,0.0,0.0,0.25,,,,,0.0,0.75,0.2721914048989614,0.27613285740216575,-0.003941452503204379
-0.39284610748291016,1.637169361114502,0.4813643991947174,0.36369788646698,-0.049899060279130936,0.13131041824817657,0.718045175075531,,,,,-4.187226295471191e-06,-0.00027133559342473745,1,0.25,0.75,0.75,0.25,0.5,0.75,0.75,,,,,0.25,0.0,0.2735979473590851,0.27613285740216575,-0.0025349100430806515
0.12782619893550873,0.013402101583778858,-0.0019464343786239624,0.06954734772443771,0.007795365061610937,-0.007677557412534952,0.017717696726322174,,,,,0.0001126024144468829,0.00014089132309891284,2,0.5,0.0,0.5,0.0,0.75,0.5,0.0,,,,,0.5,0.25,0.2736522122224172,0.27613285740216575,-0.002480645179748553
0.5823760032653809,1.1182955503463745,-0.24727743864059448,0.5649653077125549,-0.13642002642154694,-0.37840762734413147,0.3920302093029022,,,,,0.0004118477227166295,0.00035483972169458866,3,0.75,0.25,0.0,0.5,0.25,0.25,0.5,,,,,0.75,0.5,0.27364765922228496,0.27613285740216575,-0.0024851981798807987
0.21638141572475433,0.24141386151313782,-0.1126752495765686,0.7867603898048401,0.23454871773719788,0.14033325016498566,0.24714982509613037,,,,,0.0006760732503607869,0.0006439395947381854,0,0.25,0.25,0.5,0.0,0.5,0.5,0.5,,,,,0.75,0.25,0.20633767565091451,0.21268699010213216,-0.006349314451217641
-1.0273562669754028,0.8692387938499451,-0.21845698356628418,10.683245658874512,-1.6694362163543701,-1.7188459634780884,0.034778181463479996,,,,,0.0003058124566450715,0.0016350909136235714,1,0.0,0.5,0.25,0.75,0.0,0.0,0.0,,,,,0.5,0.75,0.20612899820009867,0.21268699010213216,-0.006557991902033489
1.191131591796875,1.2572039365768433,-0.3044895827770233,1.5643259286880493,-1.1579705476760864,-1.1619844436645508,0.18205338716506958,,,,,2.2169726435095072e-05,-0.000656980206258595,2,0.75,0.75,0.0,0.5,0.25,0.25,0.25,,,,,0.0,0.0,0.20528227011362712,0.21268699010213216,-0.007404719988505032
0.991441011428833,0.006287178490310907,-0.011184900999069214,0.8557795286178589,1.0929651260375977,1.015357494354248,1.008230209350586,,,,,0.0004837785381823778,0.0004685723688453436,3,0.5,0.0,0.75,0.25,0.75,0.75,0.75,,,,,0.5,0.5,0.20621978402137756,0.21268699010213216,-0.006467206080754601
1.0565141439437866,0.03697541356086731,0.12219303846359253,0.4709067940711975,0.6979684829711914,0.5812192559242249,0.709794819355011,,,,,0.000484415766550228,0.00013453321298584342,0,0.5,0.25,0.25,0.0,0.5,0.5,0.5,,,,,0.5,0.5,0.19506463726361592,0.19642598152160645,-0.0013613442579905322
1.4155462980270386,1.6337604522705078,0.311196506023407,3.411403179168701,-1.7554572820663452,-1.6598073244094849,0.16018910706043243,,,,,-0.0003334209613967687,-0.00013540999498218298,1,0.75,0.75,0.75,0.5,0.25,0.25,0.0,,,,,0.0,0.0,0.19505134145418804,0.19642598152160645,-0.0013746400674184145
-1.5357282161712646,1.5927411317825317,0.2283276915550232,3.4589016437530518,-1.7723100185394287,-1.8548482656478882,0.17312735319137573,,,,,0.000515600258950144,0.00013038679026067257,2,0.0,0.5,0.5,0.75,0.0,0.0,0.25,,,,,0.75,0.75,0.19501520276069642,0.19642598152160645,-0.0014107787609100308
-0.9422297477722168,0.01093817688524723,0.08129078149795532,1.1386338472366333,0.8642593026161194,0.9670987129211426,0.9955029487609863,,,,,0.00013262021820992231,-7.28328013792634e-05,3,0.25,0.0,0.0,0.25,0.75,0.75,0.75,,,,,0.25,0.25,0.1950328544775645,0.19642598152160645,-0.0013931270440419585
1.1746402978897095,1.360329508781433,-0.16045153141021729,3.0019419193267822,-1.5130058526992798,-1.428122878074646,0.12942734360694885,,,,,-0.0002503881696611643,-0.00044234166853129864,0,0.75,0.5,0.25,0.75,0.25,0.25,0.0,,,,,0.0,0.0,0.19571914633115134,0.19780070265134175,-0.002081556320190414
0.44499829411506653,0.14920756220817566,-0.20397302508354187,0.7279377579689026,1.0227434635162354,0.9236916899681091,0.843463122844696,,,,,0.00034139014314860106,6.80278753861785e-05,1,0.5,0.25,0.0,0.0,0.5,0.5,0.5,,,,,0.5,0.5,0.19582183400789896,0.19780070265134175,-0.001978868643442794
-1.1676530838012695,0.013600531034171581,0.0071298182010650635,0.905282735824585,1.162083625793457,1.2474439144134521,1.294396996498108,,,,,6.185425445437431e-05,-8.24499293230474e-05,2,0.25,0.0,0.75,0.25,0.75,0.75,0.75,,,,,0.25,0.25,0.19576563715934753,0.19780070265134175,-0.0020350654919942257
-1.7825454473495483,1.6172407865524292,-0.151015043258667,2.1774449348449707,-1.7268540859222412,-1.8085874319076538,0.23415522277355194,,,,,0.0005041285185143352,0.00012040731962770224,3,0.0,0.75,0.5,0.5,0.0,0.0,0.25,,,,,0.75,0.75,0.19561902523040772,0.19780070265134175,-0.0021816774209340306
1.0148539543151855,0.37318506836891174,0.09298747777938843,2.4293875694274902,-1.8943713903427124,-1.882757544517517,-0.030795283615589142,,,,,-0.00035811809357255697,-0.0005968564655631781,0,0.5,0.25,0.5,0.5,0.25,0.25,0.0,,,,,0.0,0.25,0.24383909702301027,0.25433673183123273,-0.010497634808222467
-0.5337857604026794,0.2622825801372528,-0.10743105411529541,0.813468873500824,0.830753743648529,1.0020889043807983,0.9730337262153625,,,,,-8.340226486325264e-05,-0.0002252266276627779,1,0.0,0.0,0.0,0.25,0.75,0.75,0.75,,,,,0.5,0.5,0.2446372667948405,0.25433673183123273,-0.00969946503639224
1.029503583908081,1.444490671157837,0.1523926854133606,2.4432296752929688,-2.0359673500061035,-1.9013867378234863,0.0583004392683506,,,,,-0.00032268333598040044,-0.0003919136943295598,2,0.75,0.75,0.75,0.75,0.0,0.0,0.25,,,,,0.25,0.25,0.24406647721926372,0.25433673183123273,-0.01027025461196901
